tournament,platform,video_id,watch_url,title,channel,channel_id,duration_seconds,detected_year,detected_round,best_match_id,match_score,minimum_player_score,match_status,source_collections,research_confidence,last_checked_utc
US Open,youtube,0I7-A9Nh6ok,https://www.youtube.com/watch?v=0I7-A9Nh6ok,Su Wei Hsieh vs Naomi Osaka  Aus Open 2021 QF Highlights,Adrián Ur,UCs39qmZVl8ufwjJ5OPiVSuQ,761,2021,QF,us-open-2021-men-qf-carlos-alcaraz-felix-auger-aliassime,0.295,0.226,unmatched_target_round_candidate,"""Naomi Osaka"" ""Su Wei Hsieh"" 2021 Australian Open quarterfinal full match",,2026-09-22T16:07:53+00:00
US Open,youtube,n6wqsA9qUXg,https://www.youtube.com/watch?v=n6wqsA9qUXg,Bopanna/Ebden vs. Ram/Salisbury Full Match | 2023 US Open Final,US Open Tennis Championships,UCXbboag48Qlr78zzz6SkzkQ,5525,2023,F,us-open-2023-women-f-aryna-sabalenka-coco-gauff,0.380,0.261,unmatched_target_round_candidate,Full Matches | 2023 | US Open Tennis Championships - Search - full match,,2026-09-22T16:07:53+00:00
US Open,youtube,XvzWp9BpsTQ,https://www.youtube.com/watch?v=XvzWp9BpsTQ,Kichenok/Ostapenko vs. Zhang/Mladenovic Full Match | 2024 US Open Final,US Open Tennis Championships,UCXbboag48Qlr78zzz6SkzkQ,4561,2024,F,us-open-2024-women-f-aryna-sabalenka-jessica-pegula,0.318,0.312,unmatched_target_round_candidate,Full Matches | 2024 | US Open Tennis Championships - Search - full match,,2026-09-22T16:07:53+00:00
US Open,youtube,I4HTTXZv58k,https://www.youtube.com/watch?v=I4HTTXZv58k,Purcell/Thompson vs. Krawietz/Puetz Full Match | 2024 US Open Final,US Open Tennis Championships,UCXbboag48Qlr78zzz6SkzkQ,4660,2024,F,us-open-2024-men-f-jannik-sinner-taylor-fritz,0.220,0.143,unmatched_target_round_candidate,Full Matches | 2024,,2026-09-22T16:07:53+00:00
US Open,youtube,3QnVUAIQmkE,https://www.youtube.com/watch?v=3QnVUAIQmkE,Young/Townsend vs. Vavassori/Errani Full Match | 2024 US Open Final,US Open Tennis Championships,UCXbboag48Qlr78zzz6SkzkQ,4686,2024,F,us-open-2024-men-f-jannik-sinner-taylor-fritz,0.362,0.296,unmatched_target_round_candidate,Full Matches | 2024 | US Open Tennis Championships - Search - full match,,2026-09-22T16:07:53+00:00
US Open,youtube,NIxLRe6oUzI,https://www.youtube.com/watch?v=NIxLRe6oUzI,Collins/Harrison vs. Townsend/Shelton Full Match | 2025 US Open Quarterfinal,US Open Tennis Championships,UCXbboag48Qlr78zzz6SkzkQ,2774,2025,QF,us-open-2025-men-qf-jannik-sinner-lorenzo-musetti,0.269,0.194,unmatched_target_round_candidate,Full Matches | 2025 | US Open Tennis Championships - Search - full match,,2026-09-22T16:07:53+00:00
US Open,youtube,w9cTuK_rKyQ,https://www.youtube.com/watch?v=w9cTuK_rKyQ,Errani/Vavassori vs. Collins/Harrison Full Match | 2025 US Open Semifinal,US Open Tennis Championships,UCXbboag48Qlr78zzz6SkzkQ,2143,2025,SF,us-open-2025-men-sf-felix-auger-aliassime-jannik-sinner,0.396,0.378,unmatched_target_round_candidate,Full Matches | 2025,,2026-09-22T16:07:53+00:00
US Open,youtube,2cSeqUxMVV8,https://www.youtube.com/watch?v=2cSeqUxMVV8,Errani/Vavassori vs. Swiatek/Ruud Full Match | 2025 US Open Final,US Open Tennis Championships,UCXbboag48Qlr78zzz6SkzkQ,4380,2025,F,us-open-2025-men-f-carlos-alcaraz-jannik-sinner,0.284,0.154,unmatched_target_round_candidate,Full Matches | 2025 | US Open Tennis Championships - Search - full match,,2026-09-22T16:07:53+00:00
US Open,youtube,MA17KFWCPaI,https://www.youtube.com/watch?v=MA17KFWCPaI,Muchova/Rublev vs. Errani/Vavassori Full Match | 2025 US Open Quarterfinal,US Open Tennis Championships,UCXbboag48Qlr78zzz6SkzkQ,3403,2025,QF,us-open-2025-women-qf-karolina-muchova-naomi-osaka,0.398,0.296,unmatched_target_round_candidate,Full Matches | 2025,,2026-09-22T16:07:53+00:00
US Open,youtube,BowLGguUpQY,https://www.youtube.com/watch?v=BowLGguUpQY,Pegula/Draper vs. Andreeva/Medvedev Full Match | 2025 US Open Quarterfinal,US Open Tennis Championships,UCXbboag48Qlr78zzz6SkzkQ,2202,2025,QF,us-open-2025-women-qf-barbora-krejcikova-jessica-pegula,0.421,0.343,unmatched_target_round_candidate,Full Matches | 2025,,2026-09-22T16:07:53+00:00
US Open,youtube,Rfbccg4mnPo,https://www.youtube.com/watch?v=Rfbccg4mnPo,Pegula/Draper vs. Swiatek/Ruud Full Match | 2025 US Open Semifinal,US Open Tennis Championships,UCXbboag48Qlr78zzz6SkzkQ,4382,2025,SF,us-open-2025-women-sf-aryna-sabalenka-jessica-pegula,0.393,0.286,unmatched_target_round_candidate,Full Matches | 2025,,2026-09-22T16:07:53+00:00
US Open,youtube,-QcnqYnAlDU,https://www.youtube.com/watch?v=-QcnqYnAlDU,Swiatek/Ruud vs. McNally/Musetti Full Match | 2025 US Open Quarterfinal,US Open Tennis Championships,UCXbboag48Qlr78zzz6SkzkQ,2837,2025,QF,us-open-2025-men-qf-jannik-sinner-lorenzo-musetti,0.460,0.320,unmatched_target_round_candidate,Full Matches | 2025 | US Open Tennis Championships - Search - full match,,2026-09-22T16:07:53+00:00
US Open,youtube,j45qi4k6XCw,https://www.youtube.com/watch?v=j45qi4k6XCw,marketa vondrousova vs aryna sabalenka quarter finals us open 2025,Kubashi Shogun TV,UC7JY6y_gFoMgcS1DE6TkJcQ,681,2025,QF,us-open-2025-women-qf-amanda-anisimova-iga-swiatek,0.340,0.222,unmatched_target_round_candidate,"""Aryna Sabalenka"" ""Marketa Vondrousova"" 2025 US Open quarterfinal full match",,2026-09-22T16:07:53+00:00
US Open,youtube,Pc7pQQvkAzU,https://www.youtube.com/watch?v=Pc7pQQvkAzU,Alexander Zverev On-Court Interview | 2026 US Open Final,US Open Tennis Championships,UCXbboag48Qlr78zzz6SkzkQ,427,2026,F,us-open-2026-men-f-alexander-zverev-ben-shelton,0.500,0.000,unmatched_target_round_candidate,US Open Tennis Championships - Search - full match,,2026-09-22T16:07:53+00:00
US Open,youtube,7EaQFs2pPb8,https://www.youtube.com/watch?v=7EaQFs2pPb8,Bencic/Cobolli vs. Muchova/Mensik Full Match | 2026 US Open Final,US Open Tennis Championships,UCXbboag48Qlr78zzz6SkzkQ,6386,2026,F,us-open-2026-women-f-aryna-sabalenka-elena-rybakina,0.351,0.345,unmatched_target_round_candidate,Full Matches | 2026,,2026-09-22T16:07:53+00:00
US Open,youtube,UVlDFOySVj0,https://www.youtube.com/watch?v=UVlDFOySVj0,Bencic/Cobolli vs. Williams/Alcaraz Full Match | 2026 US Open Quarterfinal,US Open Tennis Championships,UCXbboag48Qlr78zzz6SkzkQ,4303,2026,QF,us-open-2026-men-qf-ben-shelton-carlos-alcaraz,0.533,0.400,unmatched_target_round_candidate,Full Matches | 2026 | US Open Tennis Championships - Search - full match,,2026-09-22T16:07:53+00:00
US Open,youtube,Uzu6Svb-wp0,https://www.youtube.com/watch?v=Uzu6Svb-wp0,Cobolli/Bencic vs. Alcaraz/Williams Highlights | 2026 US Open Quarterfinal,US Open Tennis Championships,UCXbboag48Qlr78zzz6SkzkQ,196,2026,QF,us-open-2026-men-qf-ben-shelton-carlos-alcaraz,0.382,0.263,unmatched_target_round_candidate,US Open Tennis Championships - Search - full match,,2026-09-22T16:07:53+00:00
US Open,youtube,MRtswtjRIiM,https://www.youtube.com/watch?v=MRtswtjRIiM,Elena Rybakina Press Conference | 2026 US Open Final,US Open Tennis Championships,UCXbboag48Qlr78zzz6SkzkQ,830,2026,F,us-open-2026-women-f-aryna-sabalenka-elena-rybakina,0.500,0.000,unmatched_target_round_candidate,US Open Tennis Championships - Search - full match,,2026-09-22T16:07:53+00:00
US Open,youtube,VDCSDc5waEg,https://www.youtube.com/watch?v=VDCSDc5waEg,Muchova/Mensik vs. Andreeva/Rublev Full Match | 2026 US Open Semifinal,US Open Tennis Championships,UCXbboag48Qlr78zzz6SkzkQ,4270,2026,SF,us-open-2026-women-sf-aryna-sabalenka-jessica-pegula,0.340,0.214,unmatched_target_round_candidate,Full Matches | 2026 | US Open Tennis Championships - Search - full match,,2026-09-22T16:07:53+00:00
US Open,youtube,MfDScs5znsQ,https://www.youtube.com/watch?v=MfDScs5znsQ,Svitolina/Monfils vs. Bencic/Cobolli Full Match | 2026 US Open Semifinal,US Open Tennis Championships,UCXbboag48Qlr78zzz6SkzkQ,3727,2026,SF,us-open-2026-women-sf-aryna-sabalenka-jessica-pegula,0.304,0.250,unmatched_target_round_candidate,Full Matches | 2026 | US Open Tennis Championships - Search - full match,,2026-09-22T16:07:53+00:00
US Open,youtube,oteZi9q_oAQ,https://www.youtube.com/watch?v=oteZi9q_oAQ,[🔴 LIVE] Khachanov vs Blockx | Quarterfinals | US Open 2026 Live Score & Match Stats,Match Point Live Stats,UCCP7UATcIj8SR32Y095Wj2w,7755,2026,QF,us-open-2026-men-qf-alexander-blockx-karen-khachanov,0.652,0.545,unmatched_target_round_candidate,"""Alexander Blockx"" ""Karen Khachanov"" 2026 US Open quarterfinal full match",,2026-09-22T16:07:53+00:00
